,Enhanc_FM(ppm)
27/08/2016 16:00,7.709709637
27/08/2016 17:00,5.42867059
27/08/2016 18:00,2.997989396
27/08/2016 19:00,2.528975797
27/08/2016 20:00,4.733029128
27/08/2016 21:00,4.415014786
27/08/2016 22:00,6.354627429
27/08/2016 23:00,7.629544543
28/08/2016 00:00,9.604217593
28/08/2016 01:00,13.49384087
28/08/2016 02:00,10.04701574
28/08/2016 03:00,5.19025981
28/08/2016 04:00,1.835287042
28/08/2016 05:00,1.137456041
28/08/2016 06:00,0.962243365
28/08/2016 07:00,2.171600202
28/08/2016 08:00,2.329950149
28/08/2016 09:00,2.478852236
28/08/2016 10:00,2.255602773
28/08/2016 11:00,2.170113615
28/08/2016 12:00,2.21910755
28/08/2016 13:00,2.340023156
28/08/2016 14:00,2.157297181
28/08/2016 15:00,1.647662469
28/08/2016 16:00,1.117057578
28/08/2016 17:00,0.918212306
28/08/2016 18:00,0.979485404
28/08/2016 19:00,1.367844199
28/08/2016 20:00,1.628046487
28/08/2016 21:00,1.861801214
28/08/2016 22:00,1.340635317
28/08/2016 23:00,1.432708967
29/08/2016 00:00,3.310327395
29/08/2016 01:00,5.364882806
29/08/2016 02:00,4.904150089
29/08/2016 03:00,3.369261997
29/08/2016 04:00,1.657696167
29/08/2016 05:00,0.626612194
29/08/2016 06:00,0.468806651
29/08/2016 07:00,0.472189885
29/08/2016 08:00,0.548695205
29/08/2016 09:00,0.79679231
29/08/2016 10:00,1.068093125
29/08/2016 11:00,1.180492942
29/08/2016 12:00,1.274529644
29/08/2016 13:00,1.233151838
29/08/2016 14:00,1.884180647
29/08/2016 15:00,4.100059154
29/08/2016 16:00,5.700662613
29/08/2016 17:00,4.190436348
29/08/2016 18:00,3.239189474
29/08/2016 19:00,4.007315223
29/08/2016 20:00,3.408700862
29/08/2016 21:00,2.308961763
29/08/2016 22:00,2.151549088
29/08/2016 23:00,1.921484682
30/08/2016 00:00,1.652922542
30/08/2016 01:00,1.645189786
30/08/2016 02:00,4.246582335
30/08/2016 03:00,4.252195668
30/08/2016 04:00,3.848347352
30/08/2016 05:00,7.640675878
30/08/2016 06:00,7.8610673
30/08/2016 07:00,8.972538358
30/08/2016 08:00,48.90635891
30/08/2016 09:00,16.7113479
30/08/2016 10:00,11.75445662
30/08/2016 11:00,11.35299764
30/08/2016 12:00,12.8104708
30/08/2016 13:00,16.96057657
30/08/2016 14:00,11.23587342
30/08/2016 15:00,7.106857545
30/08/2016 16:00,4.303608285
30/08/2016 17:00,2.796639246
30/08/2016 18:00,1.808891137
30/08/2016 19:00,1.862811949
30/08/2016 20:00,2.087368846
30/08/2016 21:00,1.849469913
30/08/2016 22:00,4.358628827
30/08/2016 23:00,3.39353996
